0,0,12.03932,18.96465,24.11435,30.88432,40.12671,47.49654,51.58593,57.30251,61.86564,64.1062,65.2233,67.32202,66.53211,65.53549,64.28721,65.919,65.44403,66.50385,67.36647,68.84824,69.66128,69.86554,68.79696,67.9957,68.36571,67.75191,70.43897,73.84866,77.75935,81.24259,84.53893,87.56268,90.66033,94.1072,97.45651,100.4021,102.4671,104.7026,107.2037,110.2392,112.3978,115.2992,118.5989,121.588,124.6962,127.6412,130.6109,129.6413,131.8304,133.485,134.5521,135.2719,135.7446,138.1329,140.6207,140.2003,142.6808,143.6951,145.341
0,0,5.792926,18.11715,24.27914,30.83839,37.7092,44.56198,51.71623,57.31683,63.11641,67.05714,68.9732,71.81872,71.8298,71.82336,70.80814,70.62084,71.41691,69.89351,71.35185,72.01886,73.56429,74.24,73.67901,72.06108,72.46619,72.42068,72.52717,73.23676,75.99213,79.22157,81.37922,85.57658,88.71916,91.8381,94.64642,98.01192,100.7262,104.3314,106.7822,109.9202,112.8211,116.2361,119.2198,122.6649,125.9649,129.0942,133.1272,133.7979,135.5436,136.2543,136.9544,137.239,137.0539,138.7574,140.9564,141.3225,142.9704,144.0901,145.8361
0,0,13.09495,18.76641,24.61829,30.37795,35.24162,43.38792,51.43886,55.52787,60.89649,66.23293,71.71233,74.90916,75.03719,75.30655,75.49992,73.87141,74.98064,76.26223,76.44521,77.38607,78.02105,77.6615,78.05144,76.73597,76.23403,76.29182,77.09687,77.28114,78.47044,80.32095,81.1471,83.52866,86.74953,89.58147,92.44769,95.49966,98.63601,102.2548,105.6003,109.0535,112.6317,115.8788,119.2794,122.6633,126.1922,129.6102,133.3243,135.8397,136.5652,138.3177,139.6379,140.5159,140.7367,142.4743,144.0171,143.6797,146.4543,147.9562,149.2315
0,0.264896,15.02915,19.18419,24.91854,30.07935,35.79462,44.76694,51.94753,56.0489,61.51408,66.63351,71.73588,74.90956,76.19923,76.48353,76.78316,77.06688,77.65029,78.7453,80.18236,81.27896,81.97208,82.51768,80.60818,81.32812,81.02175,80.98731,80.13137,81.18779,82.22417,83.6758,84.48062,84.78105,86.186,86.61622,89.99404,93.12243,96.64829,100.1361,103.7691,107.6144,110.733,114.8059,118.5115,122.0454,125.2083,128.4754,131.9091,135.8497,138.1737,139.8549,141.5356,142.7066,142.7802,144.2843,145.5289,146.1662,148.5753,149.7427,151.0706
0,3.180988,15.9752,20.30444,25.34619,30.35746,36.07596,45.39417,51.6241,55.17358,62.43791,67.01899,71.0776,73.56232,75.22758,76.25915,77.37959,78.65527,79.42145,80.87051,82.50396,83.48574,85.13376,86.45274,85.9314,84.89218,84.97404,84.92622,84.26039,84.43279,86.03209,86.38418,87.38903,88.19276,89.02435,90.15115,90.66553,91.44971,94.56048,97.61037,101.4354,105.2701,108.9694,113.2513,116.9083,120.4173,123.6303,126.3585,129.9038,133.5102,137.2198,140.3759,142.3518,143.6399,143.6894,145.4218,146.9381,147.4966,149.3251,151.1284,153.5101
0,6.138491,16.45151,21.13323,26.21033,31.0795,36.15474,43.71925,50.04292,56.50031,61.87903,66.48522,69.37125,71.99159,73.5657,75.19896,77.06377,78.82201,80.44913,82.59512,83.84813,85.27826,87.02108,88.06038,89.34342,89.58024,88.18289,88.1468,88.60475,88.58262,89.22651,89.47375,90.32759,91.52302,92.01204,93.22839,93.9201,95.0234,96.25455,97.03688,102.0639,103.5729,106.6545,110.7127,114.5011,117.5654,120.9655,124.164,127.8167,131.319,134.733,137.6448,142.4491,144.8721,145.4151,147.4462,148.3591,149.4854,152.0827,154.4351,156.2289
0,14.16121,18.29182,21.95645,26.93659,31.86857,35.94988,42.58539,48.86925,54.25404,60.69374,64.45335,67.37337,69.75005,71.78376,74.10369,76.33408,78.5033,80.50578,82.83176,84.59867,86.23248,88.17659,89.66428,90.88042,92.41414,90.45365,91.56564,91.47324,91.63808,92.14813,92.36112,93.37056,94.14649,95.0576,95.85839,96.71702,98.04124,99.48787,101.2732,103.2181,104.8462,106.8206,108.7484,111.7573,115.127,118.505,121.4415,124.8397,128.6564,132.3221,135.9714,141.1724,144.9214,146.2301,147.9632,150.074,151.0253,153.9514,155.6212,157.3029
6.961572,15.77003,19.74271,22.90296,28.13533,32.36212,36.384,41.8127,47.10482,52.31887,57.4203,62.53118,64.76853,67.75826,70.29185,73.07902,75.7447,78.29059,80.75717,82.92265,84.9085,86.9315,88.78346,91.30695,92.9586,94.367,94.94228,94.35898,94.06477,94.13328,95.23533,95.87144,95.90026,96.84378,97.97598,98.68896,99.32191,100.6773,102.125,103.6959,105.7477,107.3562,109.6357,111.3964,113.7842,116.4398,118.8582,121.5628,124.7956,127.7505,130.9634,134.7193,138.5665,143.8186,146.984,148.7206,150.7415,151.588,154.417,156.0809,158.0633
9.958651,18.09424,21.2503,24.62623,29.04726,33.44748,36.90574,41.33316,45.29008,50.3469,56.36339,60.1054,63.01476,66.19993,69.02155,71.85365,74.78034,77.55187,80.0412,81.911,84.35313,87.12992,89.26431,91.41657,93.7886,95.36372,96.39732,97.258,97.50166,96.61003,96.62651,97.95193,98.05078,98.82009,99.98466,100.8221,101.8856,103.3296,104.7965,106.4587,108.0445,110.5719,111.9404,113.7173,115.8386,118.883,121.315,123.9018,126.52,129.6044,132.3119,134.7846,137.66,140.9586,146.2121,148.582,151.1852,152.3526,155.4676,157.7652,159.7082
7.088073,18.03735,22.92879,25.22467,28.43471,32.81858,36.94773,40.86718,45.2208,49.03339,53.12301,58.02411,61.43365,64.41161,67.38454,70.40459,73.22383,75.94271,79.10341,81.43827,83.91827,86.28451,88.53103,91.14318,93.42294,95.29881,96.89814,98.82144,98.23476,97.76804,97.66115,97.93547,100.0199,101.5139,102.71,104.3073,105.5528,106.562,108.1125,109.512,111.1102,112.8108,114.0663,116.3313,118.4801,121.0953,123.4109,126.3778,128.6849,131.4928,134.4909,137.5418,140.1738,142.6119,145.7475,149.2899,152.1231,153.7692,156.6935,159.0857,161.1468
14.14454,19.34762,24.73484,27.19626,30.38705,33.01813,35.99094,40.27301,44.58086,47.98464,52.11815,55.73925,59.46407,63.1748,65.95633,68.87993,71.92945,74.69911,77.97786,80.09865,82.57302,85.09327,87.41116,90.00402,92.52727,94.47353,96.4747,98.0367,97.90855,98.03384,98.04316,98.744,100.9758,102.6913,104.8845,106.3805,107.9325,109.3526,110.9275,112.6452,114.2404,115.5141,117.3691,119.4101,121.1667,122.8299,125.6968,128.5651,131.1989,134.0961,136.7579,139.6058,142.5473,144.968,147.9352,151.1828,153.6393,155.2944,158.1947,160.3299,162.2364
3.799217,11.43523,19.99275,26.00011,34.12715,36.47295,37.5788,39.69812,43.69341,46.60277,49.75999,54.14449,57.76851,61.59784,64.73025,67.77313,70.49166,73.4939,76.56163,78.95813,81.35071,83.7377,86.00042,88.29989,90.91775,92.94348,95.39665,95.93964,96.14458,97.2012,98.13459,99.99133,101.3489,104.2478,106.2589,108.043,110.0554,111.705,113.5056,115.4839,116.9091,118.2114,119.9884,121.9348,123.5406,125.2865,128.1574,130.7682,133.648,136.7216,139.5265,141.9452,144.6867,147.586,150.966,153.8828,156.3491,157.8354,160.4291,162.3772,164.1765
0.823033,8.87356,18.48923,26.93526,31.63552,40.56479,41.55806,41.56936,44.14766,46.2838,49.20027,52.67343,56.00861,59.96162,62.9558,65.73757,69.11924,72.16537,75.35893,78.00291,80.15298,82.25346,84.63527,86.74846,88.60159,91.1953,93.01683,94.84755,96.05518,96.53172,98.25692,100.3428,102.3027,105.0312,106.7475,109.0549,111.5862,113.5285,112.7545,117.4216,119.3252,120.9547,122.0096,124.1708,125.9287,128.2928,130.7507,133.3956,135.8295,139.2129,141.7929,144.5054,147.4339,150.0253,153.4178,156.393,159.0925,160.722,163.3259,165.0213,167.151
0.959539,10.12106,18.3483,25.01805,33.78616,41.2129,43.32931,46.1153,47.74876,47.9742,50.73602,52.83359,55.86279,59.24651,61.85537,64.86869,67.79142,70.7565,73.60181,76.16434,78.42362,80.75482,83.18398,85.14711,86.67379,89.13319,91.6235,93.01993,94.25806,96.00417,98.42897,100.3545,102.5598,104.881,107.2762,109.6354,112.0192,114.511,117.0963,119.2231,121.2712,123.076,124.6194,126.8107,128.4787,130.9507,133.583,136.1744,139.0617,141.6388,144.3999,146.9604,150.0537,153.1682,156.225,159.3156,161.7792,163.4582,165.8565,167.7497,169.5834
0,7.414256,17.98867,21.67897,30.08389,37.16188,41.48452,46.55877,50.18551,51.20897,53.25023,54.37089,56.49687,58.94238,61.46145,63.71504,66.68005,69.21858,72.17734,74.43589,76.89403,79.40105,81.83386,84.12751,86.00698,88.18999,89.96258,90.92449,92.54884,94.92699,97.41879,99.6724,102.2823,104.6348,107.385,109.9977,112.2968,115.1662,117.7215,120.2568,122.5864,124.7973,127.0818,128.9459,131.0901,133.3154,136.3712,138.7475,141.5158,144.3013,147.1231,149.7637,152.7331,155.4946,159.0121,161.1997,163.8765,165.9674,168.0719,169.8362,171.6488
0,5.943787,14.22326,18.60908,24.70814,32.11493,35.73908,43.02188,50.75856,51.7693,52.6731,55.75012,57.38798,59.46912,61.65307,64.0181,65.73459,68.61431,70.63337,73.34362,75.51373,78.04866,80.4118,82.57386,84.0048,85.76511,88.17602,89.57372,90.9519,93.28915,96.07298,98.75154,101.501,104.0766,107.0006,109.9606,112.3039,115.1163,117.9239,120.7832,123.1894,125.9661,128.7103,131.2073,133.5578,136.2362,139.3889,141.8027,144.0819,147.0451,150.0321,152.4625,155.2228,158.733,161.2987,162.7959,165.4516,168.0715,170.4459,172.4941,174.3763
0,4.20338,9.932551,16.97778,22.13534,26.80773,32.10482,37.4257,46.83018,51.51193,53.64516,55.37636,57.83679,59.91957,60.39993,64.05482,66.67612,69.19837,70.67645,73.10911,75.40651,77.47291,78.94987,80.91814,82.56287,84.21809,86.46788,88.13605,89.70557,91.74724,94.67211,97.59896,100.6419,103.5839,106.5244,109.2109,111.8131,114.7207,118.1839,120.9839,123.6889,126.5427,129.3213,132.7365,135.6409,138.6168,141.1933,143.7598,146.6977,149.6642,151.9691,155.2348,158.9431,161.5053,162.4008,164.5154,169.473,173.5211,173.5395,175.3333,177.3622
0,0,4.383483,11.03292,17.95612,22.78222,28.14895,33.47217,40.28487,46.07237,50.92436,55.54847,58.91705,61.73858,63.05038,65.10142,67.33247,69.58086,69.96769,72.91406,74.67001,75.90694,77.45004,79.45163,81.26542,83.07262,84.76086,86.52528,89.14009,91.21532,93.51895,96.45013,99.64919,102.97,105.8549,109.0021,111.6141,114.6952,117.7063,121.006,124.2781,127.2904,130.2598,133.9054,137.3723,140.7289,143.3757,145.874,149.0368,152.2618,155.7662,158.4462,161.8352,164.7535,167.0213,170.0076,172.4232,175.7348,177.4381,178.5216,180.237
0,0,0,4.571158,11.16665,18.7853,24.22229,30.57361,35.32189,40.24717,44.49635,52.09623,58.23399,59.87786,64.18171,66.35445,68.96926,70.193,70.85336,73.05187,73.90228,75.14366,76.64085,78.39828,80.11915,81.78304,83.54989,85.27357,88.37352,90.71922,92.59042,95.41422,98.41191,102.3912,105.2393,108.3375,111.4527,114.5205,117.8382,121.0108,124.19,127.6544,131.2789,134.781,138.6941,142.2213,144.8972,147.9163,151.3146,155.8905,158.209,162.478,165.2766,167.6968,170.4541,173.1028,175.1492,177.4584,180.0973,181.9455,183.6829
0,0,0,0,7.441502,15.6547,22.13946,28.31831,33.12876,38.55567,43.30532,47.57744,53.73568,61.10092,65.24173,67.32194,69.66106,71.04813,72.43523,73.03093,73.45543,74.71401,76.09155,77.83212,79.46719,80.72972,82.74673,84.54707,87.13062,89.68121,91.49656,94.48929,97.60812,101.1926,104.6841,107.487,111.1623,114.5858,117.8738,121.0437,124.1196,127.857,131.8287,134.9726,138.8473,142.9866,146.1205,149.8054,153.4238,157.6095,160.9099,164.9877,167.5042,170.1342,172.3148,174.4009,177.2467,179.728,182.0291,184.6732,186.6359
0,0,0,0,3.458929,13.66176,20.11815,26.35946,32.03777,37.21128,41.88716,46.24475,50.40369,57.53529,63.1812,66.67514,67.99771,69.96748,70.28348,70.00554,71.64478,74.18715,75.64699,76.98019,78.26774,80.14347,82.63412,84.46054,86.94602,89.15922,91.22768,94.03541,97.08002,100.4961,103.9448,106.499,110.0737,113.8438,117.3234,120.7385,124.272,127.915,131.6035,135.3079,139.361,142.9666,146.6901,150.7033,155.0664,159.4353,161.8884,166.338,169.1938,171.8996,173.8172,177.1783,179.885,181.943,184.1426,186.3896,189.1015
0,0,0,0,4.147574,11.91984,18.78823,25.23454,30.72164,35.67168,40.38287,45.23138,48.64711,51.54684,58.41508,62.02365,63.8564,66.35947,68.00904,69.3413,69.94993,72.08565,73.94854,75.87489,77.85914,80.41769,82.57024,84.7356,86.63255,88.37884,91.26681,94.25853,97.00632,99.81004,103.0951,105.6281,109.6024,113.325,116.7775,120.1738,123.9345,127.7258,131.2277,135.2925,139.2968,143.078,146.8823,150.8544,156.097,160.4131,163.3145,167.3223,169.9666,172.8675,175.6066,178.9076,180.8643,183.1918,185.7144,188.3212,190.7783
0,0,0,0,2.61418,10.94283,17.76742,23.55403,28.70926,34.00253,39.24278,44.27408,49.75278,52.59406,54.4628,58.16262,59.8085,62.67176,65.09567,65.98484,67.69775,69.82697,71.49953,74.29588,76.82385,79.55137,82.15447,84.06947,85.57391,87.39979,90.8344,93.32797,96.53949,99.05079,102.1638,105.9344,109.4861,113.2177,116.7084,120.3398,123.9182,127.3826,131.3342,135.4073,139.3244,143.2403,146.7009,151.0369,156.2204,160.7272,163.9235,167.7906,170.8648,173.5689,176.4417,179.5634,182.1409,184.759,187.4363,189.5903,191.4536
0,0,0,0,1.224684,9.83532,15.87794,21.43702,26.65637,31.89498,36.63293,41.61604,45.26199,49.95355,53.06251,54.74299,57.21006,59.81802,61.13433,62.06931,63.84691,66.0652,68.24166,70.87377,74.14324,77.25658,79.84521,82.28283,84.30806,86.86392,89.8865,92.63968,96.11765,98.913,102.3891,106.2231,109.4336,112.1137,116.3878,119.5891,123.5447,127.0867,131.5183,135.0261,138.963,142.995,146.6481,152.093,156.5377,160.8094,164.3073,167.8828,171.2608,174.5127,177.6844,180.7035,182.9371,185.586,188.0539,189.7157,191.3666
