1020,7220,73.94854
1030,7220,75.87489
1040,7220,77.85914
1050,7220,80.41769
1060,7220,82.57024
1070,7220,84.7356
1080,7220,86.63255
1090,7220,88.37884
1100,7220,91.26681
1110,7220,94.25853
1120,7220,97.00632
1130,7220,99.81004
1140,7220,103.0951
1150,7220,105.6281
1160,7220,109.6024
1170,7220,113.325
1180,7220,116.7775
1190,7220,120.1738
1200,7220,123.9345
1210,7220,127.7258
1220,7220,131.2277
1230,7220,135.2925
1240,7220,139.2968
1250,7220,143.078
1260,7220,146.8823
1270,7220,150.8544
1280,7220,156.097
1290,7220,160.4131
1300,7220,163.3145
1310,7220,167.3223
1320,7220,169.9666
1330,7220,172.8675
1340,7220,175.6066
1350,7220,178.9076
1360,7220,180.8643
1370,7220,183.1918
1380,7220,185.7144
1390,7220,188.3212
1400,7220,190.7783
800,7230,0
810,7230,0
820,7230,0
830,7230,0
840,7230,3.458929
850,7230,13.66176
860,7230,20.11815
870,7230,26.35946
880,7230,32.03777
890,7230,37.21128
900,7230,41.88716
910,7230,46.24475
920,7230,50.40369
930,7230,57.53529
940,7230,63.1812
950,7230,66.67514
960,7230,67.99771
970,7230,69.96748
980,7230,70.28348
990,7230,70.00554
1000,7230,71.64478
1010,7230,74.18715
1020,7230,75.64699
1030,7230,76.98019
1040,7230,78.26774
1050,7230,80.14347
1060,7230,82.63412
1070,7230,84.46054
1080,7230,86.94602
1090,7230,89.15922
1100,7230,91.22768
1110,7230,94.03541
1120,7230,97.08002
1130,7230,100.4961
1140,7230,103.9448
1150,7230,106.499
1160,7230,110.0737
1170,7230,113.8438
1180,7230,117.3234
1190,7230,120.7385
1200,7230,124.272
1210,7230,127.915
1220,7230,131.6035
1230,7230,135.3079
1240,7230,139.361
1250,7230,142.9666
1260,7230,146.6901
1270,7230,150.7033
1280,7230,155.0664
1290,7230,159.4353
1300,7230,161.8884
1310,7230,166.338
1320,7230,169.1938
1330,7230,171.8996
1340,7230,173.8172
1350,7230,177.1783
1360,7230,179.885
1370,7230,181.943
1380,7230,184.1426
1390,7230,186.3896
1400,7230,189.1015
800,7240,0
810,7240,0
820,7240,0
830,7240,0
840,7240,7.441502
850,7240,15.6547
860,7240,22.13946
870,7240,28.31831
880,7240,33.12876
890,7240,38.55567
900,7240,43.30532
910,7240,47.57744
920,7240,53.73568
930,7240,61.10092
940,7240,65.24173
950,7240,67.32194
960,7240,69.66106
970,7240,71.04813
980,7240,72.43523
990,7240,73.03093
1000,7240,73.45543
1010,7240,74.71401
1020,7240,76.09155
1030,7240,77.83212
1040,7240,79.46719
1050,7240,80.72972
1060,7240,82.74673
1070,7240,84.54707
1080,7240,87.13062
1090,7240,89.68121
1100,7240,91.49656
1110,7240,94.48929
1120,7240,97.60812
1130,7240,101.1926
1140,7240,104.6841
1150,7240,107.487
1160,7240,111.1623
1170,7240,114.5858
1180,7240,117.8738
1190,7240,121.0437
1200,7240,124.1196
1210,7240,127.857
1220,7240,131.8287
1230,7240,134.9726
1240,7240,138.8473
1250,7240,142.9866
1260,7240,146.1205
1270,7240,149.8054
1280,7240,153.4238
1290,7240,157.6095
1300,7240,160.9099
1310,7240,164.9877
1320,7240,167.5042
1330,7240,170.1342
1340,7240,172.3148
1350,7240,174.4009
1360,7240,177.2467
1370,7240,179.728
1380,7240,182.0291
1390,7240,184.6732
1400,7240,186.6359
800,7250,0
810,7250,0
820,7250,0
830,7250,4.571158
840,7250,11.16665
850,7250,18.7853
860,7250,24.22229
870,7250,30.57361
880,7250,35.32189
890,7250,40.24717
900,7250,44.49635
910,7250,52.09623
920,7250,58.23399
930,7250,59.87786
940,7250,64.18171
950,7250,66.35445
960,7250,68.96926
970,7250,70.193
980,7250,70.85336
990,7250,73.05187
1000,7250,73.90228
1010,7250,75.14366
1020,7250,76.64085
1030,7250,78.39828
1040,7250,80.11915
1050,7250,81.78304
1060,7250,83.54989
1070,7250,85.27357
1080,7250,88.37352
1090,7250,90.71922
1100,7250,92.59042
1110,7250,95.41422
1120,7250,98.41191
1130,7250,102.3912
1140,7250,105.2393
1150,7250,108.3375
1160,7250,111.4527
1170,7250,114.5205
1180,7250,117.8382
1190,7250,121.0108
1200,7250,124.19
1210,7250,127.6544
1220,7250,131.2789
1230,7250,134.781
1240,7250,138.6941
1250,7250,142.2213
1260,7250,144.8972
1270,7250,147.9163
1280,7250,151.3146
1290,7250,155.8905
1300,7250,158.209
1310,7250,162.478
1320,7250,165.2766
1330,7250,167.6968
1340,7250,170.4541
1350,7250,173.1028
1360,7250,175.1492
1370,7250,177.4584
1380,7250,180.0973
1390,7250,181.9455
1400,7250,183.6829
800,7260,0
810,7260,0
820,7260,4.383483
830,7260,11.03292
840,7260,17.95612
850,7260,22.78222
860,7260,28.14895
870,7260,33.47217
880,7260,40.28487
890,7260,46.07237
900,7260,50.92436
910,7260,55.54847
920,7260,58.91705
930,7260,61.73858
940,7260,63.05038
950,7260,65.10142
960,7260,67.33247
970,7260,69.58086
980,7260,69.96769
990,7260,72.91406
1000,7260,74.67001
1010,7260,75.90694
1020,7260,77.45004
1030,7260,79.45163
1040,7260,81.26542
1050,7260,83.07262
1060,7260,84.76086
1070,7260,86.52528
1080,7260,89.14009
1090,7260,91.21532
1100,7260,93.51895
1110,7260,96.45013
1120,7260,99.64919
1130,7260,102.97
1140,7260,105.8549
1150,7260,109.0021
1160,7260,111.6141
1170,7260,114.6952
1180,7260,117.7063
1190,7260,121.006
1200,7260,124.2781
1210,7260,127.2904
1220,7260,130.2598
1230,7260,133.9054
1240,7260,137.3723
1250,7260,140.7289
1260,7260,143.3757
1270,7260,145.874
1280,7260,149.0368
1290,7260,152.2618
1300,7260,155.7662
1310,7260,158.4462
1320,7260,161.8352
1330,7260,164.7535
1340,7260,167.0213
1350,7260,170.0076
1360,7260,172.4232
1370,7260,175.7348
1380,7260,177.4381
1390,7260,178.5216
1400,7260,180.237
800,7270,0
810,7270,4.20338
820,7270,9.932551
830,7270,16.97778
840,7270,22.13534
850,7270,26.80773
860,7270,32.10482
870,7270,37.4257
880,7270,46.83018
890,7270,51.51193
900,7270,53.64516
910,7270,55.37636
920,7270,57.83679
930,7270,59.91957
940,7270,60.39993
950,7270,64.05482
960,7270,66.67612
970,7270,69.19837
980,7270,70.67645
990,7270,73.10911
1000,7270,75.40651
1010,7270,77.47291
1020,7270,78.94987
1030,7270,80.91814
1040,7270,82.56287
1050,7270,84.21809
1060,7270,86.46788
1070,7270,88.13605
1080,7270,89.70557
1090,7270,91.74724
1100,7270,94.67211
1110,7270,97.59896
1120,7270,100.6419
1130,7270,103.5839
1140,7270,106.5244
1150,7270,109.2109
1160,7270,111.8131
1170,7270,114.7207
1180,7270,118.1839
1190,7270,120.9839
1200,7270,123.6889
1210,7270,126.5427
1220,7270,129.3213
1230,7270,132.7365
1240,7270,135.6409
1250,7270,138.6168
1260,7270,141.1933
1270,7270,143.7598
1280,7270,146.6977
1290,7270,149.6642
1300,7270,151.9691
1310,7270,155.2348
1320,7270,158.9431
1330,7270,161.5053
1340,7270,162.4008
1350,7270,164.5154
1360,7270,169.473
1370,7270,173.5211
1380,7270,173.5395
1390,7270,175.3333
1400,7270,177.3622
800,7280,0
810,7280,5.943787
820,7280,14.22326
830,7280,18.60908
840,7280,24.70814
850,7280,32.11493
860,7280,35.73908
870,7280,43.02188
880,7280,50.75856
890,7280,51.7693
900,7280,52.6731
910,7280,55.75012
920,7280,57.38798
930,7280,59.46912
940,7280,61.65307
950,7280,64.0181
960,7280,65.73459
970,7280,68.61431
980,7280,70.63337
990,7280,73.34362
1000,7280,75.51373
1010,7280,78.04866
1020,7280,80.4118
1030,7280,82.57386
1040,7280,84.0048
1050,7280,85.76511
1060,7280,88.17602
1070,7280,89.57372
1080,7280,90.9519
1090,7280,93.28915
1100,7280,96.07298
1110,7280,98.75154
1120,7280,101.501
1130,7280,104.0766
1140,7280,107.0006
1150,7280,109.9606
1160,7280,112.3039
1170,7280,115.1163
1180,7280,117.9239
1190,7280,120.7832
1200,7280,123.1894
1210,7280,125.9661
1220,7280,128.7103
1230,7280,131.2073
1240,7280,133.5578
1250,7280,136.2362
1260,7280,139.3889
1270,7280,141.8027
1280,7280,144.0819
1290,7280,147.0451
1300,7280,150.0321
1310,7280,152.4625
1320,7280,155.2228
1330,7280,158.733
1340,7280,161.2987
1350,7280,162.7959
1360,7280,165.4516
1370,7280,168.0715
1380,7280,170.4459
1390,7280,172.4941
1400,7280,174.3763
800,7290,0
810,7290,7.414256
820,7290,17.98867
830,7290,21.67897
840,7290,30.08389
850,7290,37.16188
860,7290,41.48452
870,7290,46.55877
880,7290,50.18551
890,7290,51.20897
900,7290,53.25023
910,7290,54.37089
920,7290,56.49687
930,7290,58.94238
940,7290,61.46145
950,7290,63.71504
960,7290,66.68005
970,7290,69.21858
980,7290,72.17734
990,7290,74.43589
1000,7290,76.89403
1010,7290,79.40105
1020,7290,81.83386
1030,7290,84.12751
1040,7290,86.00698
1050,7290,88.18999
1060,7290,89.96258
1070,7290,90.92449
1080,7290,92.54884
1090,7290,94.92699
1100,7290,97.41879
1110,7290,99.6724
1120,7290,102.2823
1130,7290,104.6348
1140,7290,107.385
1150,7290,109.9977
1160,7290,112.2968
1170,7290,115.1662
1180,7290,117.7215
1190,7290,120.2568
1200,7290,122.5864
1210,7290,124.7973
1220,7290,127.0818
1230,7290,128.9459
1240,7290,131.0901
1250,7290,133.3154
1260,7290,136.3712
1270,7290,138.7475
1280,7290,141.5158
1290,7290,144.3013
1300,7290,147.1231
1310,7290,149.7637
1320,7290,152.7331
1330,7290,155.4946
1340,7290,159.0121
1350,7290,161.1997
1360,7290,163.8765
1370,7290,165.9674
1380,7290,168.0719
1390,7290,169.8362
1400,7290,171.6488
800,7300,.9595392
810,7300,10.12106
820,7300,18.3483
830,7300,25.01805
840,7300,33.78616
850,7300,41.2129
860,7300,43.32931
870,7300,46.1153
880,7300,47.74876
890,7300,47.9742
900,7300,50.73602
910,7300,52.83359
920,7300,55.86279
930,7300,59.24651
940,7300,61.85537
950,7300,64.86869
960,7300,67.79142
970,7300,70.7565
980,7300,73.60181
990,7300,76.16434
1000,7300,78.42362
1010,7300,80.75482
1020,7300,83.18398
1030,7300,85.14711
1040,7300,86.67379
1050,7300,89.13319
1060,7300,91.6235
1070,7300,93.01993
1080,7300,94.25806
1090,7300,96.00417
1100,7300,98.42897
1110,7300,100.3545
1120,7300,102.5598
1130,7300,104.881
1140,7300,107.2762
1150,7300,109.6354
1160,7300,112.0192
1170,7300,114.511
1180,7300,117.0963
1190,7300,119.2231
1200,7300,121.2712
1210,7300,123.076
1220,7300,124.6194
1230,7300,126.8107
1240,7300,128.4787
1250,7300,130.9507
1260,7300,133.583
1270,7300,136.1744
1280,7300,139.0617
1290,7300,141.6388
1300,7300,144.3999
1310,7300,146.9604
1320,7300,150.0537
1330,7300,153.1682
1340,7300,156.225
1350,7300,159.3156
1360,7300,161.7792
1370,7300,163.4582
1380,7300,165.8565
1390,7300,167.7497
1400,7300,169.5834
800,7310,.8230335
810,7310,8.87356
820,7310,18.48923
830,7310,26.93526
840,7310,31.63552
850,7310,40.56479
860,7310,41.55806
870,7310,41.56936
880,7310,44.14766
890,7310,46.2838
900,7310,49.20027
910,7310,52.67343
920,7310,56.00861
930,7310,59.96162
940,7310,62.9558
950,7310,65.73757
960,7310,69.11924
970,7310,72.16537
980,7310,75.35893
990,7310,78.00291
1000,7310,80.15298
1010,7310,82.25346
1020,7310,84.63527
1030,7310,86.74846
1040,7310,88.60159
1050,7310,91.1953
1060,7310,93.01683
1070,7310,94.84755
1080,7310,96.05518
1090,7310,96.53172
1100,7310,98.25692
1110,7310,100.3428
1120,7310,102.3027
1130,7310,105.0312
1140,7310,106.7475
1150,7310,109.0549
1160,7310,111.5862
1170,7310,113.5285
1180,7310,112.7545
1190,7310,117.4216
1200,7310,119.3252
1210,7310,120.9547
1220,7310,122.0096
1230,7310,124.1708
1240,7310,125.9287
1250,7310,128.2928
1260,7310,130.7507
1270,7310,133.3956
1280,7310,135.8295
1290,7310,139.2129
1300,7310,141.7929
1310,7310,144.5054
1320,7310,147.4339
1330,7310,150.0253
1340,7310,153.4178
1350,7310,156.393
1360,7310,159.0925
1370,7310,160.722
1380,7310,163.3259
1390,7310,165.0213
1400,7310,167.151
800,7320,3.799217
810,7320,11.43523
820,7320,19.99275
830,7320,26.00011
840,7320,34.12715
850,7320,36.47295
860,7320,37.5788
870,7320,39.69812
880,7320,43.69341
890,7320,46.60277
900,7320,49.75999
910,7320,54.14449
920,7320,57.76851
930,7320,61.59784
940,7320,64.73025
950,7320,67.77313
960,7320,70.49166
970,7320,73.4939
980,7320,76.56163
990,7320,78.95813
1000,7320,81.35071
1010,7320,83.7377
1020,7320,86.00042
1030,7320,88.29989
1040,7320,90.91775
1050,7320,92.94348
1060,7320,95.39665
1070,7320,95.93964
1080,7320,96.14458
1090,7320,97.2012
1100,7320,98.13459
1110,7320,99.99133
1120,7320,101.3489
1130,7320,104.2478
1140,7320,106.2589
1150,7320,108.043
1160,7320,110.0554
1170,7320,111.705
1180,7320,113.5056
1190,7320,115.4839
1200,7320,116.9091
1210,7320,118.2114
1220,7320,119.9884
1230,7320,121.9348
1240,7320,123.5406
1250,7320,125.2865
1260,7320,128.1574
1270,7320,130.7682
1280,7320,133.648
1290,7320,136.7216
1300,7320,139.5265
1310,7320,141.9452
1320,7320,144.6867
1330,7320,147.586
1340,7320,150.966
1350,7320,153.8828
1360,7320,156.3491
1370,7320,157.8354
1380,7320,160.4291
1390,7320,162.3772
1400,7320,164.1765
800,7330,14.14454
810,7330,19.34762
820,7330,24.73484
830,7330,27.19626
840,7330,30.38705
850,7330,33.01813
860,7330,35.99094
870,7330,40.27301
880,7330,44.58086
890,7330,47.98464
900,7330,52.11815
910,7330,55.73925
920,7330,59.46407
930,7330,63.1748
940,7330,65.95633
950,7330,68.87993
960,7330,71.92945
970,7330,74.69911
980,7330,77.97786
990,7330,80.09865
1000,7330,82.57302
1010,7330,85.09327
1020,7330,87.41116
1030,7330,90.00402
1040,7330,92.52727
1050,7330,94.47353
1060,7330,96.4747
1070,7330,98.0367
1080,7330,97.90855
1090,7330,98.03384
1100,7330,98.04316
1110,7330,98.744
1120,7330,100.9758
1130,7330,102.6913
1140,7330,104.8845
1150,7330,106.3805
1160,7330,107.9325
1170,7330,109.3526
1180,7330,110.9275
1190,7330,112.6452
1200,7330,114.2404
1210,7330,115.5141
1220,7330,117.3691
1230,7330,119.4101
1240,7330,121.1667
1250,7330,122.8299
1260,7330,125.6968
1270,7330,128.5651
1280,7330,131.1989
1290,7330,134.0961
1300,7330,136.7579
1310,7330,139.6058
1320,7330,142.5473
1330,7330,144.968
1340,7330,147.9352
1350,7330,151.1828
1360,7330,153.6393
1370,7330,155.2944
1380,7330,158.1947
1390,7330,160.3299
1400,7330,162.2364
800,7340,7.088073
810,7340,18.03735
820,7340,22.92879
830,7340,25.22467
840,7340,28.43471
850,7340,32.81858
860,7340,36.94773
870,7340,40.86718
880,7340,45.2208
890,7340,49.03339
900,7340,53.12301
910,7340,58.02411
920,7340,61.43365
930,7340,64.41161
940,7340,67.38454
950,7340,70.40459
960,7340,73.22383
970,7340,75.94271
980,7340,79.10341
990,7340,81.43827
1000,7340,83.91827
1010,7340,86.28451
1020,7340,88.53103
1030,7340,91.14318
1040,7340,93.42294
1050,7340,95.29881
1060,7340,96.89814
1070,7340,98.82144
1080,7340,98.23476
1090,7340,97.76804
1100,7340,97.66115
1110,7340,97.93547
1120,7340,100.0199
1130,7340,101.5139
1140,7340,102.71
1150,7340,104.3073
1160,7340,105.5528
1170,7340,106.562
1180,7340,108.1125
1190,7340,109.512
1200,7340,111.1102
1210,7340,112.8108
1220,7340,114.0663
1230,7340,116.3313
1240,7340,118.4801
1250,7340,121.0953
1260,7340,123.4109
1270,7340,126.3778
1280,7340,128.6849
1290,7340,131.4928
1300,7340,134.4909
1310,7340,137.5418
1320,7340,140.1738
1330,7340,142.6119
1340,7340,145.7475
1350,7340,149.2899
1360,7340,152.1231
1370,7340,153.7692
1380,7340,156.6935
1390,7340,159.0857
1400,7340,161.1468
800,7350,9.958651
810,7350,18.09424
820,7350,21.2503
830,7350,24.62623
840,7350,29.04726
850,7350,33.44748
860,7350,36.90574
870,7350,41.33316
880,7350,45.29008
890,7350,50.3469
900,7350,56.36339
910,7350,60.1054
920,7350,63.01476
930,7350,66.19993
940,7350,69.02155
950,7350,71.85365
960,7350,74.78034
970,7350,77.55187
980,7350,80.0412
990,7350,81.911
1000,7350,84.35313
1010,7350,87.12992
1020,7350,89.26431
1030,7350,91.41657
1040,7350,93.7886
1050,7350,95.36372
1060,7350,96.39732
1070,7350,97.258
1080,7350,97.50166
1090,7350,96.61003
1100,7350,96.62651
1110,7350,97.95193
1120,7350,98.05078
1130,7350,98.82009
1140,7350,99.98466
1150,7350,100.8221
1160,7350,101.8856
1170,7350,103.3296
1180,7350,104.7965
1190,7350,106.4587
1200,7350,108.0445
1210,7350,110.5719
1220,7350,111.9404
1230,7350,113.7173
1240,7350,115.8386
1250,7350,118.883
1260,7350,121.315
1270,7350,123.9018
1280,7350,126.52
1290,7350,129.6044
1300,7350,132.3119
1310,7350,134.7846
1320,7350,137.66
1330,7350,140.9586
1340,7350,146.2121
1350,7350,148.582
1360,7350,151.1852
1370,7350,152.3526
1380,7350,155.4676
1390,7350,157.7652
1400,7350,159.7082
800,7360,6.961572
810,7360,15.77003
820,7360,19.74271
830,7360,22.90296
840,7360,28.13533
850,7360,32.36212
860,7360,36.384
870,7360,41.8127
880,7360,47.10482
890,7360,52.31887
900,7360,57.4203
910,7360,62.53118
920,7360,64.76853
930,7360,67.75826
940,7360,70.29185
950,7360,73.07902
960,7360,75.7447
970,7360,78.29059
980,7360,80.75717
990,7360,82.92265
1000,7360,84.9085
1010,7360,86.9315
1020,7360,88.78346
1030,7360,91.30695
1040,7360,92.9586
1050,7360,94.367
1060,7360,94.94228
1070,7360,94.35898
1080,7360,94.06477
1090,7360,94.13328
1100,7360,95.23533
1110,7360,95.87144
1120,7360,95.90026
1130,7360,96.84378
1140,7360,97.97598
1150,7360,98.68896
1160,7360,99.32191
1170,7360,100.6773
1180,7360,102.125
1190,7360,103.6959
1200,7360,105.7477
1210,7360,107.3562
1220,7360,109.6357
1230,7360,111.3964
1240,7360,113.7842
1250,7360,116.4398
1260,7360,118.8582
1270,7360,121.5628
1280,7360,124.7956
1290,7360,127.7505
1300,7360,130.9634
1310,7360,134.7193
1320,7360,138.5665
1330,7360,143.8186
1340,7360,146.984
1350,7360,148.7206
1360,7360,150.7415
1370,7360,151.588
1380,7360,154.417
1390,7360,156.0809
1400,7360,158.0633
800,7370,0
810,7370,14.16121
820,7370,18.29182
830,7370,21.95645
840,7370,26.93659
850,7370,31.86857
860,7370,35.94988
870,7370,42.58539
880,7370,48.86925
890,7370,54.25404
900,7370,60.69374
910,7370,64.45335
920,7370,67.37337
930,7370,69.75005
940,7370,71.78376
950,7370,74.10369
960,7370,76.33408
970,7370,78.5033
980,7370,80.50578
990,7370,82.83176
1000,7370,84.59867
1010,7370,86.23248
1020,7370,88.17659
1030,7370,89.66428
1040,7370,90.88042
1050,7370,92.41414
1060,7370,90.45365
1070,7370,91.56564
1080,7370,91.47324
1090,7370,91.63808
1100,7370,92.14813
1110,7370,92.36112
1120,7370,93.37056
1130,7370,94.14649
1140,7370,95.0576
1150,7370,95.85839
1160,7370,96.71702
1170,7370,98.04124
1180,7370,99.48787
1190,7370,101.2732
1200,7370,103.2181
1210,7370,104.8462
1220,7370,106.8206
1230,7370,108.7484
1240,7370,111.7573
1250,7370,115.127
1260,7370,118.505
1270,7370,121.4415
1280,7370,124.8397
1290,7370,128.6564
1300,7370,132.3221
1310,7370,135.9714
1320,7370,141.1724
1330,7370,144.9214
1340,7370,146.2301
1350,7370,147.9632
1360,7370,150.074
1370,7370,151.0253
1380,7370,153.9514
1390,7370,155.6212
1400,7370,157.3029
800,7380,0
810,7380,6.138491
820,7380,16.45151
830,7380,21.13323
840,7380,26.21033
850,7380,31.0795
860,7380,36.15474
870,7380,43.71925
880,7380,50.04292
890,7380,56.50031
900,7380,61.87903
910,7380,66.48522
920,7380,69.37125
930,7380,71.99159
940,7380,73.5657
950,7380,75.19896
960,7380,77.06377
970,7380,78.82201
980,7380,80.44913
990,7380,82.59512
1000,7380,83.84813
1010,7380,85.27826
1020,7380,87.02108
1030,7380,88.06038
1040,7380,89.34342
1050,7380,89.58024
1060,7380,88.18289
1070,7380,88.1468
1080,7380,88.60475
1090,7380,88.58262
1100,7380,89.22651
1110,7380,89.47375
1120,7380,90.32759
1130,7380,91.52302
1140,7380,92.01204
1150,7380,93.22839
1160,7380,93.9201
1170,7380,95.0234
1180,7380,96.25455
1190,7380,97.03688
1200,7380,102.0639
1210,7380,103.5729
1220,7380,106.6545
1230,7380,110.7127
1240,7380,114.5011
1250,7380,117.5654
1260,7380,120.9655
1270,7380,124.164
1280,7380,127.8167
1290,7380,131.319
1300,7380,134.733
1310,7380,137.6448
1320,7380,142.4491
1330,7380,144.8721
1340,7380,145.4151
1350,7380,147.4462
1360,7380,148.3591
1370,7380,149.4854
1380,7380,152.0827
1390,7380,154.4351
1400,7380,156.2289
800,7390,0
810,7390,3.180988
820,7390,15.9752
830,7390,20.30444
840,7390,25.34619
850,7390,30.35746
860,7390,36.07596
870,7390,45.39417
880,7390,51.6241
890,7390,55.17358
900,7390,62.43791
910,7390,67.01899
920,7390,71.0776
930,7390,73.56232
940,7390,75.22758
950,7390,76.25915
960,7390,77.37959
970,7390,78.65527
980,7390,79.42145
990,7390,80.87051
1000,7390,82.50396
1010,7390,83.48574
1020,7390,85.13376
1030,7390,86.45274
1040,7390,85.9314
1050,7390,84.89218
1060,7390,84.97404
1070,7390,84.92622
1080,7390,84.26039
1090,7390,84.43279
1100,7390,86.03209
1110,7390,86.38418
1120,7390,87.38903
1130,7390,88.19276
1140,7390,89.02435
1150,7390,90.15115
1160,7390,90.66553
1170,7390,91.44971
1180,7390,94.56048
1190,7390,97.61037
1200,7390,101.4354
1210,7390,105.2701
1220,7390,108.9694
1230,7390,113.2513
1240,7390,116.9083
1250,7390,120.4173
1260,7390,123.6303
1270,7390,126.3585
1280,7390,129.9038
1290,7390,133.5102
1300,7390,137.2198
1310,7390,140.3759
1320,7390,142.3518
1330,7390,143.6399
1340,7390,143.6894
1350,7390,145.4218
1360,7390,146.9381
1370,7390,147.4966
1380,7390,149.3251
1390,7390,151.1284
1400,7390,153.5101
800,7400,0
810,7400,.2648955
820,7400,15.02915
830,7400,19.18419
840,7400,24.91854
850,7400,30.07935
860,7400,35.79462
870,7400,44.76694
880,7400,51.94753
890,7400,56.0489
900,7400,61.51408
910,7400,66.63351
920,7400,71.73588
930,7400,74.90956
940,7400,76.19923
950,7400,76.48353
960,7400,76.78316
970,7400,77.06688
980,7400,77.65029
990,7400,78.7453
1000,7400,80.18236
1010,7400,81.27896
1020,7400,81.97208
1030,7400,82.51768
1040,7400,80.60818
1050,7400,81.32812
1060,7400,81.02175
1070,7400,80.98731
1080,7400,80.13137
1090,7400,81.18779
1100,7400,82.22417
1110,7400,83.6758
1120,7400,84.48062
1130,7400,84.78105
1140,7400,86.186
1150,7400,86.61622
1160,7400,89.99404
1170,7400,93.12243
1180,7400,96.64829
1190,7400,100.1361
1200,7400,103.7691
1210,7400,107.6144
1220,7400,110.733
1230,7400,114.8059
1240,7400,118.5115
1250,7400,122.0454
1260,7400,125.2083
1270,7400,128.4754
1280,7400,131.9091
1290,7400,135.8497
1300,7400,138.1737
1310,7400,139.8549
1320,7400,141.5356
1330,7400,142.7066
1340,7400,142.7802
1350,7400,144.2843
1360,7400,145.5289
1370,7400,146.1662
1380,7400,148.5753
1390,7400,149.7427
1400,7400,151.0706
800,7410,0
810,7410,0
820,7410,13.09495
830,7410,18.76641
840,7410,24.61829
850,7410,30.37795
860,7410,35.24162
870,7410,43.38792
880,7410,51.43886
890,7410,55.52787
900,7410,60.89649
910,7410,66.23293
920,7410,71.71233
930,7410,74.90916
940,7410,75.03719
950,7410,75.30655
960,7410,75.49992
970,7410,73.87141
980,7410,74.98064
990,7410,76.26223
1000,7410,76.44521
1010,7410,77.38607
1020,7410,78.02105
1030,7410,77.6615
1040,7410,78.05144
1050,7410,76.73597
1060,7410,76.23403
1070,7410,76.29182
1080,7410,77.09687
1090,7410,77.28114
1100,7410,78.47044
1110,7410,80.32095
1120,7410,81.1471
1130,7410,83.52866
1140,7410,86.74953
1150,7410,89.58147
1160,7410,92.44769
1170,7410,95.49966
1180,7410,98.63601
1190,7410,102.2548
1200,7410,105.6003
1210,7410,109.0535
1220,7410,112.6317
1230,7410,115.8788
1240,7410,119.2794
1250,7410,122.6633
1260,7410,126.1922
